47918180,1/18/2014 0:00,10:00:00,PM,1.21
47918180,1/18/2014 0:00,11:00:00,PM,1.11
47918180,1/19/2014 0:00,12:00:00,AM,1.05
47918180,1/19/2014 0:00,1:00:00,AM,0.43
47918180,1/19/2014 0:00,2:00:00,AM,0.43
47918180,1/19/2014 0:00,3:00:00,AM,0.49
47918180,1/19/2014 0:00,4:00:00,AM,0.44
47918180,1/19/2014 0:00,5:00:00,AM,0.45
47918180,1/19/2014 0:00,6:00:00,AM,0.38
47918180,1/19/2014 0:00,7:00:00,AM,0.41
47918180,1/19/2014 0:00,8:00:00,AM,0.41
47918180,1/19/2014 0:00,9:00:00,AM,0.49
47918180,1/19/2014 0:00,10:00:00,AM,0.48
47918180,1/19/2014 0:00,11:00:00,AM,0.45
47918180,1/19/2014 0:00,12:00:00,PM,1.01
47918180,1/19/2014 0:00,1:00:00,PM,0.64
47918180,1/19/2014 0:00,2:00:00,PM,0.71
47918180,1/19/2014 0:00,3:00:00,PM,0.75
47918180,1/19/2014 0:00,4:00:00,PM,0.81
47918180,1/19/2014 0:00,5:00:00,PM,0.9
47918180,1/19/2014 0:00,6:00:00,PM,0.64
47918180,1/19/2014 0:00,7:00:00,PM,0.81
47918180,1/19/2014 0:00,8:00:00,PM,0.95
47918180,1/19/2014 0:00,9:00:00,PM,1.36
47918180,1/19/2014 0:00,10:00:00,PM,1.82
47918180,1/19/2014 0:00,11:00:00,PM,0.44
47918180,1/20/2014 0:00,12:00:00,AM,0.35
47918180,1/20/2014 0:00,1:00:00,AM,0.41
47918180,1/20/2014 0:00,2:00:00,AM,0.51
47918180,1/20/2014 0:00,3:00:00,AM,0.49
47918180,1/20/2014 0:00,4:00:00,AM,0.39
47918180,1/20/2014 0:00,5:00:00,AM,0.32
47918180,1/20/2014 0:00,6:00:00,AM,0.39
47918180,1/20/2014 0:00,7:00:00,AM,0.42
47918180,1/20/2014 0:00,8:00:00,AM,0.46
47918180,1/20/2014 0:00,9:00:00,AM,0.86
47918180,1/20/2014 0:00,10:00:00,AM,0.53
47918180,1/20/2014 0:00,11:00:00,AM,0.4
47918180,1/20/2014 0:00,12:00:00,PM,0.51
47918180,1/20/2014 0:00,1:00:00,PM,0.38
47918180,1/20/2014 0:00,2:00:00,PM,0.44
47918180,1/20/2014 0:00,3:00:00,PM,0.34
47918180,1/20/2014 0:00,4:00:00,PM,0.44
47918180,1/20/2014 0:00,5:00:00,PM,0.38
47918180,1/20/2014 0:00,6:00:00,PM,1.04
47918180,1/20/2014 0:00,7:00:00,PM,1.66
47918180,1/20/2014 0:00,8:00:00,PM,1.47
47918180,1/20/2014 0:00,9:00:00,PM,0.57
47918180,1/20/2014 0:00,10:00:00,PM,0.79
47918180,1/20/2014 0:00,11:00:00,PM,1.4
47918180,1/21/2014 0:00,12:00:00,AM,1.23
47918180,1/21/2014 0:00,1:00:00,AM,1.28
47918180,1/21/2014 0:00,2:00:00,AM,1.22
47918180,1/21/2014 0:00,3:00:00,AM,1.13
47918180,1/21/2014 0:00,4:00:00,AM,1.07
47918180,1/21/2014 0:00,5:00:00,AM,1.08
47918180,1/21/2014 0:00,6:00:00,AM,1.05
